params.cv_hash,params.dataset,params.process_stage_width_percentage,params.max_pattern_size_eval,params.random_seed,params.ncores,metrics.n_process_stages,metrics.process_stage_width,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_1,metrics.rtp_similarity_h_2,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_20,metrics.none_share,metrics.prep_duration,metrics.fit_duration,metrics.nap_duration,metrics.rtp_duration,metrics.nap_eval_duration,metrics.rtp_eval_duration,metrics.total_run_time,metrics.avg_pruned_patterns_per_stage,metrics.avg_unpruned_patterns_per_stage
252336560693540533935881068298825202077_eps6_s7,BPI2012_C,1.0,15.0,42.0,12.0,1.0,97.4,0.6268209347308638,0.5759721461755108,0.4669937617880916,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.18965874277055,118.50767504908144,0.19938653185963626,29.961347127705814,171265.48454921244,0.0,232645.8
252336560693540533935881068298825202077_eps6_s8,BPI2012_C,1.0,15.0,42.0,12.0,1.0,97.4,0.6268209347308638,0.5759721461755108,0.4669937617880916,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.10662003234029,123.46120154820383,0.19811698645353312,30.003350980207323,172618.4762014676,0.0,232645.8
252336560693540533935881068298825202077_eps6_s9,BPI2012_C,1.0,15.0,42.0,12.0,1.0,97.4,0.6268209347308638,0.5759721461755108,0.4669937617880916,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.44803827703,128.2293286394328,0.20397913679480548,30.069413616135716,173978.47657917588,0.0,232645.8
252336560693540533935881068298825202077_eps7_s0,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.45343545414937053,0.4132475374181867,0.33692578349793656,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,121.53330927044153,121.96172616295516,0.19895629771053785,30.017050977423786,176722.96268256157,0.0,232645.8
252336560693540533935881068298825202077_eps7_s1,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.7432651232419207,0.5983051998824542,0.3309765824851968,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.8385296985507,944.2970828197897,0.20383575223386283,36.744053329527375,180546.99585166498,0.0,232645.8
252336560693540533935881068298825202077_eps7_s10,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.6866309882589062,0.5803661634039947,0.4237714295164974,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,127.93952252604068,122.45200934223831,0.20233855806291098,30.646433095633984,194763.01489029563,0.0,232645.8
252336560693540533935881068298825202077_eps7_s2,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.628523878795424,0.5792155334453964,0.46902354725198175,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,126.02947406172753,127.69639591760934,0.20219928696751593,30.24290445037186,183645.68054874876,0.0,232645.8
252336560693540533935881068298825202077_eps7_s3,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.6279603085164375,0.5778544474160983,0.46837853949294495,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,120.55443583577872,128.32774628400801,0.19751151762902733,30.068050120398404,185029.11146806367,0.0,232645.8
252336560693540533935881068298825202077_eps7_s4,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.6282826591124092,0.5779326144781203,0.4685397147909307,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,120.8554443925619,123.2289038605988,0.20061895847320552,30.257849710807204,186426.75980555228,0.0,232645.8
252336560693540533935881068298825202077_eps7_s5,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.6278148125147899,0.5773448165251339,0.46766048806678456,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.30912778005003,125.55799095630645,0.1974045947194099,30.131630362942815,187809.25395706628,0.0,232645.8
252336560693540533935881068298825202077_eps7_s6,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.6277799160373136,0.5774671680650729,0.46749255974411125,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,125.61953068114818,127.75849343463778,0.19860088825225825,29.943927180394535,189208.02305096126,0.0,232645.8
252336560693540533935881068298825202077_eps7_s7,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.627819166571885,0.577794484471734,0.46777392339695567,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,121.1578111357987,128.27946231886744,0.20326204895973202,29.964720832556488,190592.80341961904,0.0,232645.8
252336560693540533935881068298825202077_eps7_s8,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.627819166571885,0.577794484471734,0.46777392339695567,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,121.27737882100045,123.52037163227797,0.19842440560460087,29.85396236181259,191992.35916676224,0.0,232645.8
252336560693540533935881068298825202077_eps7_s9,BPI2012_C,1.0,17.0,42.0,12.0,1.0,97.4,0.627819166571885,0.577794484471734,0.46777392339695567,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.26216912604869,125.43998578600585,0.19830132052302357,30.053756944835186,193375.40562835336,0.0,232645.8
252336560693540533935881068298825202077_eps8_s0,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.45343545414937053,0.4132475374181867,0.33692578349793656,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,125.47255676314235,131.05499161705376,0.19675835780799383,29.98370477668941,196165.30865581444,0.0,232645.8
252336560693540533935881068298825202077_eps8_s1,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.7435353974602757,0.5991391936695217,0.3302395962577557,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,124.15332658588886,1000.8128083869815,0.20048927292227742,36.862066921964285,200181.9074080862,0.0,232645.8
252336560693540533935881068298825202077_eps8_s10,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6872280022078601,0.5808939932292271,0.4250749709289905,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,130.2796047847718,124.9590322803706,0.20369490645825858,31.372376027703286,214283.36466173307,0.0,232645.8
252336560693540533935881068298825202077_eps8_s2,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.628855169720931,0.5792808832258604,0.4694003223665658,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,120.60889032743871,117.2660352051258,0.20607194118201727,30.63848970644176,203376.813254337,0.0,232645.8
252336560693540533935881068298825202077_eps8_s3,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6284278919632864,0.5781933022987957,0.46886936982714805,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.09570373110473,118.83889929316938,0.20858219861984248,30.168891768157483,204720.93156464025,0.0,232645.8
252336560693540533935881068298825202077_eps8_s4,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.628750242559258,0.5782714693608177,0.4690300382699169,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.28516529686749,117.57571889087558,0.20438942164182658,30.211380104348063,206064.01357120424,0.0,232645.8
252336560693540533935881068298825202077_eps8_s5,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6282427883651849,0.5776590216425348,0.4682109781794647,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.48272769488395,117.96727591753006,0.20328342691063878,30.29557562507689,207404.13331639432,0.0,232645.8
252336560693540533935881068298825202077_eps8_s6,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6282869903559553,0.577761421650511,0.46821153710237945,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.3308950021863,122.57935021929443,0.20123540163040152,30.321572870761155,208751.49190187006,0.0,232645.8
252336560693540533935881068298825202077_eps8_s7,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6283721686988967,0.5781142971929205,0.4685838337251938,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,117.5455996669829,125.78983020335436,0.20312889814376828,30.2261860370636,210126.60847649575,0.0,232645.8
252336560693540533935881068298825202077_eps8_s8,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6283721686988967,0.5781142971929205,0.4685838337251938,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,118.22333832941949,122.0837034124881,0.20240744426846505,30.603559912368656,211496.7090028148,0.0,232645.8
252336560693540533935881068298825202077_eps8_s9,BPI2012_C,1.0,19.0,42.0,12.0,1.0,97.4,0.6283721686988967,0.5781142971929205,0.4685838337251938,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,118.35572879426181,126.87573513127863,0.1995726097375154,30.477100301533937,212872.4823416792,0.0,232645.8
252336560693540533935881068298825202077_eps9_s0,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.45343545414937053,0.4132475374181867,0.33692578349793656,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,122.99975880421698,129.32258262969555,0.19859104156494137,29.86195566281676,215685.73598884977,0.0,232645.8
252336560693540533935881068298825202077_eps9_s1,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.7437832499752532,0.5987778315116028,0.32999295807683116,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,125.45228243805468,1046.7361912127585,0.20821392238140102,37.163795029371975,219839.16648379527,0.0,232645.8
252336560693540533935881068298825202077_eps9_s10,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.6940485537614073,0.5867416312065828,0.4269438610378553,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,124.02977974489332,124.42300333790482,0.2046262621879577,31.16799640804529,234465.27782798707,0.0,232645.8
252336560693540533935881068298825202077_eps9_s2,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.6296825543678959,0.5809047946790854,0.46908446268284826,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.3650577776134,128.19348588325084,0.20361494570970531,30.01463052853942,223164.152463508,0.0,232645.8
252336560693540533935881068298825202077_eps9_s3,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.6293630673768005,0.5800394475631441,0.46865825841475556,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,127.26485178992152,131.06448829211294,0.1998070195317268,30.069014750048517,224584.02443648837,0.0,232645.8
252336560693540533935881068298825202077_eps9_s4,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.629685417972772,0.5801176146251661,0.46882121393053805,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,122.54210111126304,131.4106355663389,0.20609349198639387,30.06911095827818,225992.02269404865,0.0,232645.8
252336560693540533935881068298825202077_eps9_s5,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.6292058578313625,0.5795541678759051,0.46809465442206816,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,122.777144247666,126.40996611118317,0.19799638688564297,30.215082340687513,227414.65760418697,0.0,232645.8
252336560693540533935881068298825202077_eps9_s6,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.6291831373861759,0.5796276378857874,0.4680694216016815,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,119.00611120872199,128.10015798285605,0.20355311334133144,30.030078561231495,228821.4434448395,0.0,232645.8
252336560693540533935881068298825202077_eps9_s7,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.629171627086665,0.5800160133575003,0.46846488993125435,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,123.49398581497371,131.40703888647258,0.2013739679008722,30.094431128725414,230233.92142779118,0.0,232645.8
252336560693540533935881068298825202077_eps9_s8,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.629171627086665,0.5800160133575003,0.46846488993125435,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,122.45456117466092,130.92994375117124,0.2024465978145599,30.076915873214602,231632.9575811051,0.0,232645.8
252336560693540533935881068298825202077_eps9_s9,BPI2012_C,1.0,21.0,42.0,12.0,1.0,97.4,0.629171627086665,0.5800160133575003,0.46846488993125435,,,,,,,,3.3761921024480055e-05,1.9419319611042734,947.2535028420386,122.68124388195574,126.38477572053671,0.19806344434618944,30.07157475501299,233053.78109428845,0.0,232645.8
252336560693540533935881068298825202077_eps0_s0,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.45373687130564655,0.44873248540876987,0.2691554150377061,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.28330401256682,121.52542384788394,0.23580821715295314,37.532601706683636,1178.481747768447,0.0,112511.8
252336560693540533935881068298825202077_eps0_s1,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,137.9818862900138,1928.3139991305768,0.24246548376977445,77.13207980617881,8167.759905613214,0.0,112511.8
252336560693540533935881068298825202077_eps0_s10,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,145.06928940340876,1991.8731218412518,0.24741877131164075,79.57467611320317,106580.4702817507,0.0,112511.8
252336560693540533935881068298825202077_eps0_s2,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,143.02942320927977,1928.1233827065676,0.23613885790109634,77.7536195460707,18933.194281886892,0.0,112511.8
252336560693540533935881068298825202077_eps0_s3,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.7136343151331,1940.2172886949033,0.23429597988724704,78.05377681925893,29695.645349116996,0.0,112511.8
252336560693540533935881068298825202077_eps0_s4,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,143.94115687571465,2038.4714000072331,0.2832429587841033,86.13392866030335,40841.52418807223,0.0,112511.8
252336560693540533935881068298825202077_eps0_s5,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,141.45824860408902,2003.8692366093396,0.26340153887867923,80.9630037471652,52086.005925431105,0.0,112511.8
252336560693540533935881068298825202077_eps0_s6,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.77338941507043,1936.0709853511303,0.23884776830673213,78.65463223382831,62989.061585641655,0.0,112511.8
252336560693540533935881068298825202077_eps0_s7,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,142.2809484872967,1945.5796940419823,0.2343574438244104,78.88261796273291,73763.94896484315,0.0,112511.8
252336560693540533935881068298825202077_eps0_s8,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.64459150582553,1967.0363302290439,0.24067418873310084,78.60931650735438,84601.44747947156,0.0,112511.8
252336560693540533935881068298825202077_eps0_s9,BPI2012_Full,1.0,3.0,42.0,12.0,1.0,177.0,0.83147053040003,0.6518887753004162,0.14265380744102948,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.90258292369543,1968.063833886385,0.2355779759585857,78.03211084268987,95514.37452919967,0.0,112511.8
252336560693540533935881068298825202077_eps1_s0,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.4540367570991382,0.4444723952206332,0.2691554150377061,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,141.65594679415227,114.37115390338003,0.23908864185214038,42.431544448435304,111920.94480587728,0.0,112511.8
252336560693540533935881068298825202077_eps1_s1,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.7698749390521682,0.6257652758680041,0.1708142057157525,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.39668539725244,1304.4697163965552,0.2438374020159244,74.06831809058785,117038.25959649422,0.0,112511.8
252336560693540533935881068298825202077_eps1_s10,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.4649308392993291,0.4849345852903923,0.29630988643098066,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.3260580070317,129.00229265876115,0.23650972358882422,42.540329806506634,142112.83046354912,0.0,112511.8
252336560693540533935881068298825202077_eps1_s2,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.7287835323944929,0.6025190645888724,0.1711220064160251,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,139.94987061433494,958.7833930995315,0.24551051519811148,71.70906890854239,123566.71499415711,0.0,112511.8
252336560693540533935881068298825202077_eps1_s3,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.5927927577361186,0.5598567583125684,0.23552598935395008,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,138.92052557915449,602.3480112422258,0.23282600753009314,58.47025471813977,128325.36350274346,0.0,112511.8
252336560693540533935881068298825202077_eps1_s4,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.5804672895593695,0.5544682094555542,0.25725913077937024,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.8690297394991,452.7308735437691,0.23561054840683932,54.337346556037666,131925.4205007322,0.0,112511.8
252336560693540533935881068298825202077_eps1_s5,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.5155629930839782,0.5292780567181308,0.3132674474849046,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.59170766845347,131.60857536420227,0.23532933369278902,42.326893120259044,134131.96019692457,0.0,112511.8
252336560693540533935881068298825202077_eps1_s6,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.5007075639400176,0.5242377191543799,0.30707014459632476,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,139.48532280363142,137.08540573604404,0.23466491438448425,42.79429992921651,135741.00082445442,0.0,112511.8
252336560693540533935881068298825202077_eps1_s7,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.4977795429904569,0.5236644517207854,0.30995886223032715,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,135.68471627943217,137.43865710198878,0.23824617788195607,42.35053748674691,137328.69585151674,0.0,112511.8
252336560693540533935881068298825202077_eps1_s8,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.4949830527573848,0.5230032358720054,0.3111203185429265,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.10048436038196,141.74539859704674,0.23753931336104867,42.54523265734315,138954.76139986253,0.0,112511.8
252336560693540533935881068298825202077_eps1_s9,BPI2012_Full,1.0,5.0,42.0,12.0,1.0,177.0,0.4872997927395919,0.520893576432018,0.31375820789433506,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,137.68490783013402,137.0919456578791,0.23240922316908832,42.38276945985854,140553.58368422015,0.0,112511.8
252336560693540533935881068298825202077_eps2_s0,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.45372300380133235,0.447591492491682,0.2691554150377061,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,135.83925603814424,126.26985114999115,0.2299601353704929,40.986031940206885,143643.3695199311,0.0,112511.8
252336560693540533935881068298825202077_eps2_s1,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.844789617955103,0.6874095827495041,0.1547342728119861,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.0163124732673,1459.5394011002033,0.23480168133974072,76.68725382052362,149283.5137500003,0.0,112511.8
252336560693540533935881068298825202077_eps2_s10,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.5808667797954084,0.5477895496585139,0.3214956810468537,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,138.1554945167154,123.43640542849899,0.2352614756673574,39.274196811020374,176233.21705837845,0.0,112511.8
252336560693540533935881068298825202077_eps2_s2,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.8204175200142305,0.6805670940406527,0.16178733254708075,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,136.34472252205015,1080.9566641565411,0.24308046661317348,76.69481211006641,156496.02589913234,0.0,112511.8
252336560693540533935881068298825202077_eps2_s3,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.7499925180018598,0.660285253096103,0.22627416194458175,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.18676183633505,774.8336793672294,0.23887001983821388,64.20952123403549,161984.73638022953,0.0,112511.8
252336560693540533935881068298825202077_eps2_s4,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.708809111299217,0.6450932902483222,0.25494447290406025,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,140.33756668381392,560.2281403210014,0.2405399844050407,58.42127281650901,166267.99179709292,0.0,112511.8
252336560693540533935881068298825202077_eps2_s5,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.6732194577932236,0.6356207272440604,0.3474661593317821,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,138.92830792851746,135.32297664992512,0.23453971035778517,41.24708146005869,168714.09399432206,0.0,112511.8
252336560693540533935881068298825202077_eps2_s6,BPI2012_Full,1.0,7.0,42.0,12.0,1.0,177.0,0.6726129963533934,0.6365875957712522,0.33844226225707164,,,,,,,,0.00010170720861285139,3.0620414316654205,275.9848250709474,134.75441064760088,126.64131180942059,0.24059667512774463,38.955067143961784,170262.93984103575,0.0,112511.8
